temp_c,hum_pct,gas_ppm,temp_class,temp_membership,hum_class,hum_membership,gas_class,gas_membership,confidence
4.4,59.7,642,0,0.8533333333333334,2,0.9700000000000003,3,0.3,2.8426229508196723
4.4,59.7,635,0,0.8533333333333334,2,0.9700000000000003,2,0.2,2.6307692307692307
4.4,59.7,639,0,0.8533333333333334,2,0.9700000000000003,3,0.225,2.7632286995515694
4.4,59.7,631,0,0.8533333333333334,2,0.9700000000000003,2,0.25333333333333335,2.453892215568862
4.4,59.7,634,0,0.8533333333333334,2,0.9700000000000003,2,0.21333333333333335,2.5914893617021275
4.4,59.7,634,0,0.8533333333333334,2,0.9700000000000003,2,0.21333333333333335,2.5914893617021275
4.4,59.7,643,0,0.8533333333333334,2,0.9700000000000003,3,0.325,2.8661354581673306
4.4,59.7,638,0,0.8533333333333334,2,0.9700000000000003,3,0.2,2.7333333333333334
4.4,59.7,636,0,0.8533333333333334,2,0.9700000000000003,2,0.18666666666666668,2.6673267326732675
4.4,59.8,642,0,0.8533333333333334,2,0.9799999999999998,3,0.3,2.8426229508196723
4.4,59.7,637,0,0.8533333333333334,2,0.9700000000000003,3,0.175,2.7014354066985646
4.4,59.7,642,0,0.8533333333333334,2,0.9700000000000003,3,0.3,2.8426229508196723
4.4,59.7,638,0,0.8533333333333334,2,0.9700000000000003,3,0.2,2.7333333333333334
4.4,59.7,636,0,0.8533333333333334,2,0.9700000000000003,2,0.18666666666666668,2.6673267326732675
4.4,59.8,643,0,0.8533333333333334,2,0.9799999999999998,3,0.325,2.8661354581673306
4.4,59.8,648,0,0.8533333333333334,2,0.9799999999999998,3,0.45,2.9664335664335666
4.4,59.8,633,0,0.8533333333333334,2,0.9799999999999998,2,0.22666666666666666,2.549171270718232
4.4,59.8,643,0,0.8533333333333334,2,0.9799999999999998,3,0.325,2.8661354581673306
4.4,59.8,637,0,0.8533333333333334,2,0.9799999999999998,3,0.175,2.7014354066985646
4.4,59.8,641,0,0.8533333333333334,2,0.9799999999999998,3,0.275,2.8177215189873417
4.4,59.7,632,0,0.8533333333333334,2,0.9700000000000003,2,0.24,2.503448275862069
4.4,59.8,633,0,0.8533333333333334,2,0.9799999999999998,2,0.22666666666666666,2.549171270718232
4.4,59.8,636,0,0.8533333333333334,2,0.9799999999999998,2,0.18666666666666668,2.6673267326732675
4.4,59.8,641,0,0.8533333333333334,2,0.9799999999999998,3,0.275,2.8177215189873417
